n,msb,noise
802,103,6299138579386938856180468934144
803,103,6307030789135382861340711660032
804,103,6315011915841443629154331719168
805,103,6322911601814357989833290040832
806,103,6329669023361276680855149064704
807,103,6338022294916443355695405049600
808,103,6345453538227425867666526473728
809,103,6353854887390302930052881859840
810,103,6363213630027911143819543752448
811,103,6370477942208827231663294425088
812,103,6377529199462154395477326350848
813,103,6385251788380557639554164566528
814,103,6393443684232546649895382534144
815,103,6401167871705881310959833685760
816,103,6408881280154622705455149774080
817,103,6417258166440507848661375329536
818,103,6425099947124037839983920174080
819,103,6433203011903385111440029273856
820,103,6441144387855599525231808773632
821,103,6447774610975412151526968468224
822,103,6455798021039964658414443736576
823,103,6463671205988666729360850861824
824,103,6470850156860638517863630652160
825,103,6478217118511749477521302552576
826,103,6485661986925402080039522141696
827,103,6493847926898229865160657722880
828,103,6501540598274651950031223398400
829,103,6509506426885075904815012799232
830,103,6517033216234888250178835301632
831,103,6526148022898289601934601730816
832,103,6533787085639642478826939004672
833,103,6541098602192746604838236192768
834,103,6549019316847393325198407163136
835,103,6556773836464805799418692189440
836,103,6565000767604976557272916836864
837,103,6573908298424771802409176211200
838,103,6581507049423308804848376729856
839,103,6589582240084006645146490654976
840,103,6597164087209833145012740341504
841,103,6604430775538661140947800316672
842,103,6612211570517068372611627705344
843,103,6620854909388749169717740143616
844,103,6628138668664237840593358451200
845,103,6635062158159609723541638148608
846,103,6642509388737465088337550080768
847,103,6650233282253120453835560544768
848,103,6656939605518663658558242337280
849,103,6663971677393862731362276805376
850,103,6671862632299794278488053914368
851,103,6679810283078439461001977660160
852,103,6688088512354827990516694536448
853,103,6695754417881049255682854852352
854,103,6703188982158069379919533224704
855,103,6710635452995548674052433094656
856,103,6718228078457250760077445650176
857,103,6726464894584926747204850372608
858,103,6733791268743475300141212565760
859,103,6741304527166984631618633158400
860,103,6749385639220207407011317758976
861,103,6756841516701661858448045278976
862,103,6764479920956598077217334505984
863,103,6772266573298703897179983445248
864,103,6780197839656614272563521110784
865,103,6787454117725838068867475009024
866,103,6795206164076261792016459339776
867,103,6803185876449865546900503362304
868,103,6810961152032314324233991876352
869,103,6819215621395820079100034898176
